Date,Time,X1,X2,X3,X4,X5,Y1,Y2,U1,U2,U3,R1,R2,R3,UY1,UY2,UY3
2022/5/1,2:41:18,10055.38,-5294.75,-6920267,23763164,3.14,-6920335.5,23763200,3.14,-0.18,-0.01,0.99,0.11,-0.05,2.94,-31.98,115.83
2022/5/1,2:41:19,10051.06,-5291.96,-6920267,23763164,3.14,-6920335.5,23763200,3.14,-0.24,-0.15,1.04,-0.02,-0.04,2.86,-31.98,115.83
2022/5/1,2:41:20,10048.59,-5293.16,-6920267.5,23763164,2.69,-6920336,23763200,2.69,-0.03,0.29,0.96,0.37,0.13,3,-31.98,115.83
2022/5/1,2:41:21,10044.36,-5291.49,-6920267.5,23763164,2.69,-6920336,23763200,2.69,-0.07,0.05,0.92,0.19,0.05,2.91,-31.98,115.83
2022/5/1,2:41:22,10042.8,-5289.9,-6920268,23763164,2.69,-6920336,23763200,2.69,-0.16,-0.03,0.99,0.09,-0.04,-2.81,-31.98,115.83
2022/5/1,2:41:23,10039.87,-5288.48,-6920268,23763164,2.69,-6920336,23763200,2.69,0.01,-0.08,0.99,0.08,0.13,-2.6,-31.98,115.83
2022/5/1,2:41:24,10036.62,-5286.58,-6920268,23763164,2.69,-6920336,23763200,2.69,-0.13,0.12,0.92,0.24,0,-2.78,-31.98,115.83
2022/5/1,2:41:25,10035.24,-5286.03,-6920268,23763164,2.69,-6920336,23763200,2.69,-0.11,0.01,1.01,0.13,0,-2.96,-31.98,115.83
2022/5/1,2:41:26,10033.02,-5284.85,-6920268,23763164,2.69,-6920336,23763200,2.69,-0.13,0.21,0.93,0.33,0.02,-2.76,-31.98,115.83
2022/5/1,2:41:27,10029.97,-5283.52,-6920268,23763164,2.69,-6920336,23763200,2.69,0.12,-0.09,0.97,0.08,0.23,-2.36,-31.98,115.83
2022/5/1,2:41:28,10027.8,-5281.64,-6920267.5,23763164,-3.12,-6920335.5,23763200,-3.12,-0.13,0.06,0.81,0.22,-0.02,-2.41,-31.98,115.83
2022/5/1,2:41:29,10025.67,-5280.5,-6920267.5,23763164,-3.12,-6920335.5,23763200,-3.12,-0.15,-0.07,1.02,0.05,-0.04,-2.71,-31.98,115.83
2022/5/1,2:41:30,10024.61,-5279.84,-6920267.5,23763164,-3.12,-6920335.5,23763200,-3.12,-0.15,0.11,1.02,0.21,-0.03,-2.89,-31.98,115.83
2022/5/1,2:41:31,10020.08,-5279.23,-6920267.5,23763164,-3.12,-6920335.5,23763200,-3.12,0.1,-0.03,1.05,0.12,0.22,-2.56,-31.98,115.83
2022/5/1,2:41:32,10019.5,-5277.5,-6920267.5,23763164,-3.1,-6920335.5,23763200,-3.12,-0.23,0.1,0.96,0.21,-0.08,3.06,-31.98,115.83
2022/5/1,2:41:33,10015.87,-5276.08,-6920267.5,23763164,3.04,-6920335.5,23763200,3.04,-0.1,0.06,0.95,0.18,0.02,-2.9,-31.98,115.83
2022/5/1,2:41:34,10012.82,-5275.37,-6920267.5,23763164,3.04,-6920335.5,23763200,3.04,-0.03,-0.01,0.95,0.13,0.1,-2.74,-31.98,115.83
2022/5/1,2:41:35,10010.91,-5275.99,-6920267.5,23763164,3.12,-6920335.5,23763200,3.12,-0.03,-0.01,0.96,0.12,0.1,-3.07,-31.98,115.83
2022/5/1,2:41:36,10007.71,-5273.39,-6920267.5,23763164,3.12,-6920335.5,23763200,3.12,-0.22,-0.01,1,0.1,-0.11,-2.69,-31.98,115.83
2022/5/1,2:41:37,10005.61,-5273.57,-6920267.5,23763164,3.12,-6920335.5,23763200,3.12,-0.06,-0.06,1.03,0.07,0.07,-3.09,-31.98,115.83
2022/5/1,2:41:38,10002.42,-5272.26,-6920267.5,23763164,3.12,-6920335.5,23763200,3.12,-0.18,0.14,0.94,0.25,-0.04,-2.83,-31.98,115.83
2022/5/1,2:41:39,10000.12,-5270.98,-6920267.5,23763164,3.12,-6920335.5,23763200,3.12,-0.2,0.07,0.98,0.18,-0.06,-3.02,-31.98,115.83
2022/5/1,2:41:40,9997.97,-5269.37,-6920267.5,23763164,3.12,-6920335.5,23763200,3.12,-0.2,0.2,0.97,0.28,-0.04,2.89,-31.98,115.83
2022/5/1,2:41:41,9996.03,-5269.73,-6920268.5,23763164,2.89,-6920336.5,23763200,2.89,-0.1,0.02,1.02,0.14,0.01,-2.88,-31.98,115.83
2022/5/1,2:41:42,9993,-5268.23,-6920268.5,23763164,2.89,-6920336.5,23763200,2.89,-0.06,-0.12,1.1,0.03,0.07,-2.93,-31.98,115.83
2022/5/1,2:41:43,9991.92,-5266.27,-6920268.5,23763164,2.89,-6920336.5,23763200,2.89,-0.23,0.14,1.05,0.23,-0.08,-2.9,-31.98,115.83
2022/5/1,2:41:44,9989.22,-5265.9,-6920268.5,23763164,2.89,-6920336.5,23763200,2.89,-0.1,-0.04,1.04,0.1,0.04,3.04,-31.98,115.83
2022/5/1,2:41:45,9987.42,-5264.67,-6920268.5,23763164,2.89,-6920336.5,23763200,2.89,-0.13,0.08,1.06,0.18,-0.02,-2.7,-31.98,115.83
2022/5/1,2:41:46,9984.16,-5264.05,-6920268.5,23763164,2.89,-6920336.5,23763200,2.89,-0.11,0.04,1,0.15,-0.01,-2.77,-31.98,115.83
2022/5/1,2:41:47,9981.5,-5263.16,-6920268,23763164,-2.72,-6920336,23763200,-2.72,-0.22,0,1.02,0.12,-0.08,-3.1,-31.98,115.83
2022/5/1,2:41:48,9979.49,-5260.99,-6920268,23763164,-2.72,-6920336,23763200,-2.72,-0.03,0.05,1.06,0.16,0.09,-2.66,-31.98,115.83
2022/5/1,2:41:49,9975.77,-5260.65,-6920268,23763164,-2.66,-6920336,23763200,-2.66,-0.07,0.07,0.98,0.2,0.05,-2.61,-31.98,115.83
2022/5/1,2:41:50,9973.84,-5260.4,-6920268,23763164,-3.08,-6920336,23763200,-3.08,-0.16,0.07,1.15,0.16,-0.04,-3.08,-31.98,115.83
2022/5/1,2:41:51,9970.66,-5259.25,-6920268,23763164,-3.08,-6920336,23763200,-3.08,-0.01,0.13,0.98,0.24,0.14,-3.1,-31.98,115.83
2022/5/1,2:41:52,9969.46,-5258.93,-6920268,23763164,-3.1,-6920335.5,23763200,-3.1,-0.11,-0.03,1.04,0.1,0,-2.98,-31.98,115.83
2022/5/1,2:41:53,9966.23,-5256.4,-6920268,23763164,-3.1,-6920335.5,23763200,-3.1,-0.22,0.15,1,0.26,-0.08,-2.54,-31.98,115.83
2022/5/1,2:41:54,9963.57,-5256.38,-6920268,23763164,-3.1,-6920335.5,23763200,-3.1,-0.05,0.25,0.96,0.34,0.11,-3.05,-31.98,115.83
2022/5/1,2:41:55,9960.88,-5255.51,-6920268,23763164,-3.1,-6920335.5,23763200,-3.1,-0.16,-0.1,0.84,0.03,-0.06,-2.66,-31.98,115.83
2022/5/1,2:41:56,9959.09,-5254.2,-6920268,23763164,-2.71,-6920335.5,23763200,-2.71,-0.29,-0.14,0.93,0,-0.17,-2.71,-31.98,115.83
2022/5/1,2:41:57,9954.6,-5253.93,-6920268,23763164,-2.71,-6920335.5,23763200,-2.71,-0.13,0.24,0.95,0.38,0.04,-2.41,-31.98,115.83
2022/5/1,2:41:58,9951.47,-5251.93,-6920268,23763164,-2.97,-6920335.5,23763200,-2.97,-0.14,0.02,0.97,0.13,-0.03,-2.9,-31.98,115.83
2022/5/1,2:41:59,9948.82,-5251.64,-6920268,23763164,-2.97,-6920335.5,23763200,-2.97,-0.19,0.04,1.08,0.14,-0.06,-2.88,-31.98,115.83
2022/5/1,2:42:00,9946.02,-5249.44,-6920268,23763164,-2.97,-6920335.5,23763200,-2.97,-0.23,0.01,0.99,0.14,-0.1,-3.12,-31.98,115.83
2022/5/1,2:42:01,9943.56,-5247.06,-6920268,23763164,-2.97,-6920335.5,23763200,-2.97,0.14,0.03,1.12,0.19,0.23,-2.32,-31.98,115.83
2022/5/1,2:42:02,9942.15,-5244.93,-6920267.5,23763164,2.61,-6920335,23763200,2.61,-0.19,0.24,0.92,0.33,-0.04,2.76,-31.98,115.83
2022/5/1,2:42:03,9940.54,-5243.77,-6920267.5,23763164,2.61,-6920335,23763200,2.61,0.09,0.06,0.98,0.17,0.25,2.99,-31.98,115.83
2022/5/1,2:42:04,9935.72,-5241.76,-6920267.5,23763164,2.61,-6920335,23763200,2.61,-0.17,0.01,0.78,0.15,-0.03,3.02,-31.98,115.83
2022/5/1,2:42:05,9934.46,-5239.18,-6920267.5,23763164,2.61,-6920335,23763200,2.61,-0.23,0.09,0.77,0.24,-0.1,2.62,-31.98,115.83
2022/5/1,2:42:06,9930.21,-5238.24,-6920268,23763164,2.69,-6920335.5,23763200,2.69,-0.04,0.22,1.16,0.26,0.09,-2.96,-31.98,115.83
2022/5/1,2:42:07,9928.36,-5237.91,-6920268,23763164,2.69,-6920335.5,23763200,2.69,-0.21,-0.06,0.96,0.06,-0.1,-2.81,-31.98,115.83
2022/5/1,2:42:08,9926.13,-5238.25,-6920267,23763164,-2.74,-6920334.5,23763200,-2.74,-0.33,-0.06,0.94,0.08,-0.19,-3.08,-31.98,115.83
2022/5/1,2:42:09,9922.97,-5235.61,-6920267,23763164,-2.74,-6920334.5,23763200,-2.74,0.07,0.1,1.06,0.22,0.17,-2.51,-31.98,115.83
2022/5/1,2:42:10,9918.54,-5233.97,-6920267,23763164,-2.74,-6920334.5,23763200,-2.74,-0.29,0.08,0.95,0.2,-0.12,3.02,-31.98,115.83
2022/5/1,2:42:11,9915.26,-5231.11,-6920267,23763164,-2.74,-6920334.5,23763200,-2.74,-0.3,0.31,1.01,0.36,-0.08,2.87,-31.98,115.83
2022/5/1,2:42:12,9914.31,-5228.25,-6920267.5,23763164,-2.51,-6920335,23763200,-2.51,-0.11,-0.03,0.82,0.12,0.05,-2.76,-31.98,115.83
2022/5/1,2:42:13,9912,-5227.01,-6920266.5,23763164,-2.79,-6920334,23763200,-2.79,-0.19,0.04,0.87,0.17,-0.08,-2.89,-31.98,115.83
2022/5/1,2:42:14,9907.37,-5226.66,-6920266.5,23763164,-2.79,-6920334,23763200,-2.79,-0.1,0.15,1.11,0.24,0.03,-2.7,-31.98,115.83
2022/5/1,2:42:15,9905.21,-5225.57,-6920266.5,23763164,-2.79,-6920334,23763200,-2.79,-0.1,-0.13,1.06,0.02,0.03,-3,-31.98,115.83
2022/5/1,2:42:16,9903.16,-5222.24,-6920266.5,23763164,-2.89,-6920334,23763200,-2.89,0.04,0.02,1.03,0.17,0.16,-2.53,-31.98,115.83
2022/5/1,2:42:17,9900.39,-5221.21,-6920266.5,23763164,-2.89,-6920334,23763200,-2.89,-0.26,0.23,0.91,0.33,-0.08,2.96,-31.98,115.83
2022/5/1,2:42:18,9897.34,-5218.31,-6920266.5,23763164,-3,-6920334,23763200,-3,-0.22,0.18,1.05,0.26,-0.04,2.83,-31.98,115.83
2022/5/1,2:42:19,9896.65,-5217.07,-6920267,23763164,-3,-6920334,23763200,-3,-0.03,0.09,0.93,0.24,0.11,-2.46,-31.98,115.83
2022/5/1,2:42:20,9893.64,-5215.82,-6920267,23763164,-3,-6920334,23763200,-3,-0.16,0.2,0.95,0.32,0,-2.66,-31.98,115.83
2022/5/1,2:42:21,9890.6,-5214.54,-6920267,23763164,-3,-6920334,23763200,-3,-0.07,-0.06,1.04,0.08,0.04,-2.8,-31.98,115.83
2022/5/1,2:42:22,9886.91,-5212.62,-6920267,23763164,-2.68,-6920334,23763200,-2.68,-0.18,0.06,0.86,0.2,-0.06,-2.6,-31.98,115.83
2022/5/1,2:42:23,9885.22,-5212.76,-6920267,23763164,-2.68,-6920334,23763200,-2.68,-0.14,-0.01,1.09,0.1,-0.03,-2.92,-31.98,115.83
2022/5/1,2:42:24,9882.66,-5210.6,-6920267,23763164,-2.68,-6920334,23763200,-2.68,-0.05,0.13,0.96,0.27,0.09,-2.43,-31.98,115.83
2022/5/1,2:42:25,9879.85,-5210.15,-6920267,23763164,-2.68,-6920334,23763200,-2.68,-0.04,0.26,0.96,0.39,0.11,-2.63,-31.98,115.83
2022/5/1,2:42:26,9876.75,-5208.72,-6920267,23763164,-2.68,-6920334,23763200,-2.68,-0.07,-0.04,1.05,0.09,0.04,-2.51,-31.98,115.83
2022/5/1,2:42:27,9874.67,-5208.21,-6920267,23763164,-2.51,-6920334,23763200,-2.51,-0.1,0.1,1.01,0.21,0.02,-2.79,-31.98,115.83
2022/5/1,2:42:28,9871.74,-5206.55,-6920267,23763164,-2.51,-6920334,23763200,-2.51,-0.11,-0.03,1.14,0.09,-0.01,-2.4,-31.98,115.83
2022/5/1,2:42:29,9869.1,-5205.83,-6920267,23763164,-2.51,-6920334,23763200,-2.51,-0.12,-0.05,1,0.08,-0.01,-2.62,-31.98,115.83
2022/5/1,2:42:30,9867.32,-5204.14,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.1,0.05,1.03,0.16,0,-2.46,-31.98,115.83
2022/5/1,2:42:31,9863.91,-5203.62,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.01,0.09,0.96,0.23,0.12,-2.49,-31.98,115.83
2022/5/1,2:42:32,9861.98,-5203.7,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.19,0.13,1.1,0.21,-0.06,3.04,-31.98,115.83
2022/5/1,2:42:33,9860.82,-5202.13,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.16,-0.02,0.89,0.09,-0.06,-2.53,-31.98,115.83
2022/5/1,2:42:34,9857.6,-5200.88,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.23,0.21,0.97,0.3,-0.07,-2.83,-31.98,115.83
2022/5/1,2:42:35,9853.58,-5200.37,-6920267,23763164,-2.48,-6920334,23763200,-2.48,0.04,0.01,1,0.16,0.17,-2.73,-31.98,115.83
2022/5/1,2:42:36,9849.95,-5198.43,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.14,0.07,0.87,0.21,-0.02,-2.38,-31.98,115.83
2022/5/1,2:42:37,9847.87,-5198.18,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.09,-0.12,1.01,0.03,0.04,-2.75,-31.98,115.83
2022/5/1,2:42:38,9846.95,-5195.88,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.09,0.31,1.01,0.38,0.08,-2.99,-31.98,115.83
2022/5/1,2:42:39,9843.79,-5196.47,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.01,0.24,0.99,0.35,0.14,-2.87,-31.98,115.83
2022/5/1,2:42:40,9842.39,-5195.76,-6920267,23763164,-2.48,-6920334,23763200,-2.48,-0.09,-0.06,1.01,0.08,0.03,-2.75,-31.98,115.83
2022/5/1,2:42:41,9838.14,-5192.79,-6920266.5,23763164,-2.24,-6920333.5,23763200,-2.24,-0.07,0.03,0.98,0.16,0.04,-2.29,-31.98,115.83
2022/5/1,2:42:42,9836.37,-5193.98,-6920266.5,23763164,-2.24,-6920333.5,23763200,-2.24,-0.14,0.17,1.02,0.26,-0.01,2.97,-31.98,115.83
2022/5/1,2:42:43,9834.04,-5192.52,-6920266.5,23763164,-2.23,-6920333.5,23763200,-2.24,-0.25,0.03,1.06,0.15,-0.1,2.97,-31.98,115.83
2022/5/1,2:42:44,9832.05,-5189.52,-6920266.5,23763164,-2.24,-6920333.5,23763200,-2.24,-0.1,0.05,1.04,0.17,0.01,-2.39,-31.98,115.83
2022/5/1,2:42:45,9828.04,-5187.52,-6920266,23763164,-2.58,-6920333,23763200,-2.58,-0.15,0.07,0.86,0.21,-0.04,-2.45,-31.98,115.83
2022/5/1,2:42:46,9826.19,-5188.77,-6920266,23763164,-2.58,-6920333,23763200,-2.58,0.05,0.12,0.98,0.25,0.19,-2.81,-31.98,115.83
2022/5/1,2:42:47,9823.46,-5185.58,-6920266,23763164,-2.58,-6920333,23763200,-2.58,-0.17,-0.06,1.01,0.05,-0.07,-2.49,-31.98,115.83
2022/5/1,2:42:48,9822.25,-5185.92,-6920267,23763166,2.98,-6920333.5,23763202,2.98,-0.08,0.12,0.92,0.24,0.04,3.06,-31.98,115.83
2022/5/1,2:42:49,9819.32,-5183.68,-6920267,23763166,2.98,-6920333.5,23763202,2.98,-0.21,-0.09,1.08,0.04,-0.09,-2.54,-31.98,115.83
2022/5/1,2:42:50,9817.42,-5181.44,-6920267,23763166,2.98,-6920333.5,23763202,2.98,-0.19,0.19,0.96,0.29,-0.03,-2.97,-31.98,115.83
2022/5/1,2:42:51,9813.6,-5182.83,-6920267,23763166,2.98,-6920333.5,23763202,2.98,0.03,0.23,0.99,0.31,0.18,2.87,-31.98,115.83
2022/5/1,2:42:52,9812.63,-5181.98,-6920266.5,23763166,-2.64,-6920333,23763202,-2.64,-0.03,0.06,1.1,0.18,0.1,-2.87,-31.98,115.83
2022/5/1,2:42:53,9809.78,-5178.34,-6920266.5,23763166,-2.87,-6920333,23763202,-2.87,-0.13,0.04,0.92,0.16,-0.02,-2.61,-31.98,115.83
2022/5/1,2:42:54,9807.61,-5179,-6920266.5,23763166,-2.87,-6920333,23763202,-2.87,-0.11,-0.03,0.9,0.11,0.02,3.02,-31.98,115.83
2022/5/1,2:42:55,9804.36,-5177.56,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.03,-0.09,0.92,0.05,0.12,-2.91,-31.98,115.83
2022/5/1,2:42:56,9804.33,-5176.43,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.11,0.27,1.02,0.33,0.01,2.83,-31.98,115.83
2022/5/1,2:42:57,9801.73,-5176.96,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.09,0.3,0.97,0.38,0.07,2.91,-31.98,115.83
2022/5/1,2:42:58,9798.72,-5172.71,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.21,-0.06,1.13,0.07,-0.06,-2.96,-31.98,115.83
2022/5/1,2:42:59,9797.07,-5172.91,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.15,-0.01,1.12,0.1,0.01,2.87,-31.98,115.83
2022/5/1,2:43:00,9795.51,-5170.88,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.16,-0.05,1.04,0.08,-0.06,-2.75,-31.98,115.83
2022/5/1,2:43:01,9792.85,-5171.34,-6920267,23763166,3.02,-6920333.5,23763202,3.02,0.1,-0.01,0.95,0.14,0.26,-2.92,-31.98,115.83
2022/5/1,2:43:02,9790.22,-5168.04,-6920267,23763166,3.02,-6920333.5,23763202,3.02,0.07,0.16,1.01,0.29,0.21,-2.53,-31.98,115.83
2022/5/1,2:43:03,9788.31,-5167.24,-6920267,23763166,3.02,-6920333.5,23763202,3.02,-0.23,0.1,0.98,0.2,-0.04,2.36,-31.98,115.83
2022/5/1,2:43:04,9784.46,-5163.65,-6920266.5,23763168,3.02,-6920333,23763204,3.02,-0.19,-0.09,1.02,0.04,-0.03,3.01,-31.98,115.83
,,,,,,,,,,,,,,,,,
2022/5/1,2:43:05,9780.94,-5161.63,-6920266.5,23763168,-2.93,-6920333,23763204,-2.93,-0.16,-0.06,1.03,0.07,-0.02,-2.62,-31.98,115.83
2022/5/1,2:43:06,9778.79,-5162.59,-6920266.5,23763168,-2.93,-6920333,23763204,-2.93,-0.1,-0.06,0.94,0.07,0.03,-2.99,-31.98,115.83
2022/5/1,2:43:07,9777.8,-5161.93,-6920266,23763166,-3.02,-6920332.5,23763202,-3.02,-0.17,0.03,1.11,0.13,-0.04,-3.02,-31.98,115.83
2022/5/1,2:43:08,9774.4,-5160.88,-6920266,23763166,-3.02,-6920332.5,23763202,-3.02,-0.11,0.07,1.05,0.17,0.01,3.14,-31.98,115.83
2022/5/1,2:43:09,9773.24,-5160.42,-6920266,23763166,-3.02,-6920332.5,23763202,-3.02,-0.21,0.21,1.06,0.28,-0.05,-2.96,-31.98,115.83
2022/5/1,2:43:10,9771.27,-5159.74,-6920266,23763166,-3,-6920332.5,23763202,-3.02,-0.09,0.13,0.99,0.24,0.04,3.02,-31.98,115.83
2022/5/1,2:43:11,9768.02,-5155.66,-6920266,23763166,-3.02,-6920332.5,23763202,-3.02,-0.18,-0.01,1.15,0.1,-0.05,-2.97,-31.98,115.83
2022/5/1,2:43:12,9767.65,-5155.2,-6920266,23763166,-2.64,-6920332.5,23763202,-2.64,-0.02,0.25,1.01,0.31,0.12,2.77,-31.98,115.83
2022/5/1,2:43:13,9763.3,-5155.42,-6920266,23763166,-2.64,-6920332.5,23763202,-2.64,-0.25,-0.06,0.93,0.03,-0.04,2.12,-31.98,115.83
2022/5/1,2:43:14,9762.12,-5151.61,-6920266,23763166,2.88,-6920332.5,23763202,2.88,0.03,0.17,0.94,0.27,0.19,2.93,-31.98,115.83
2022/5/1,2:43:15,9757.56,-5151.43,-6920266,23763166,2.88,-6920332.5,23763202,2.88,-0.13,0.03,0.91,0.13,0.05,1.86,-31.98,115.83
2022/5/1,2:43:16,9757.02,-5150.45,-6920266,23763168,2.4,-6920332.5,23763204,2.4,-0.13,-0.04,0.97,0.08,0.01,2.45,-31.98,115.83
2022/5/1,2:43:17,9750.91,-5149.31,-6920266,23763168,2.4,-6920332.5,23763204,2.4,-0.26,-0.26,0.81,-0.26,-0.16,0.86,-31.98,115.83
2022/5/1,2:43:18,9749.81,-5149.58,-6920266.5,23763168,2.4,-6920332.5,23763204,2.4,-0.16,0.14,1.09,0.2,-0.02,1.97,-31.98,115.83
2022/5/1,2:43:19,9743.75,-5149.12,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,0.16,0,0.83,0.12,0.33,0.28,-31.98,115.83
2022/5/1,2:43:20,9744.51,-5147.82,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,-0.27,0.02,1.08,0.08,-0.16,0.24,-31.98,115.83
2022/5/1,2:43:21,9740.72,-5148.54,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,-0.15,0.04,0.94,0.14,-0.04,0.21,-31.98,115.83
2022/5/1,2:43:22,9736.46,-5146.46,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,-0.03,0.15,1,0.24,0.06,0.64,-31.98,115.83
2022/5/1,2:43:23,9736.56,-5145.33,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,-0.13,-0.08,1.04,0.02,-0.03,0.44,-31.98,115.83
2022/5/1,2:43:24,9731.94,-5143.1,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,-0.07,0.04,0.98,0.16,0.05,1.02,-31.98,115.83
2022/5/1,2:43:25,9731.3,-5142.55,-6920266.5,23763168,0.26,-6920332.5,23763204,0.26,-0.16,0.11,1.08,0.17,-0.04,0.49,-31.98,115.83
2022/5/1,2:43:26,9726.75,-5140.16,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,-0.1,-0.04,0.88,0.07,0.01,0.72,-31.98,115.83
2022/5/1,2:43:27,9724.28,-5140.35,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,-0.12,0.12,1.1,0.19,0.01,0.64,-31.98,115.83
2022/5/1,2:43:28,9722.51,-5139.87,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,0.01,-0.08,0.97,0.01,0.1,1.09,-31.98,115.83
2022/5/1,2:43:29,9719.91,-5137.26,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,-0.09,-0.03,0.87,0.07,0.03,1.22,-31.98,115.83
2022/5/1,2:43:30,9717.99,-5139.42,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,-0.08,0.15,1.05,0.23,0.05,0.99,-31.98,115.83
2022/5/1,2:43:31,9714.48,-5136.04,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,0.03,0.05,0.93,0.15,0.13,1.2,-31.98,115.83
2022/5/1,2:43:32,9711.3,-5136.01,-6920266.5,23763168,0.38,-6920332.5,23763204,0.38,-0.24,-0.04,1.12,0.04,-0.11,0.61,-31.98,115.83
2022/5/1,2:43:33,9708.85,-5132.86,-6920266.5,23763170,0.38,-6920332.5,23763204,0.38,-0.18,-0.11,1.02,-0.03,-0.07,0.78,-31.98,115.83
2022/5/1,2:43:34,9705.06,-5133.25,-6920266.5,23763170,0.38,-6920332.5,23763204,0.38,-0.13,0.18,1.02,0.25,0,0.91,-31.98,115.83
2022/5/1,2:43:35,9701.8,-5130.46,-6920266.5,23763170,0.38,-6920332.5,23763204,0.38,-0.22,0.13,0.95,0.2,-0.12,0.51,-31.98,115.83
2022/5/1,2:43:36,9700.57,-5128.62,-6920266.5,23763170,0.38,-6920332.5,23763204,0.38,-0.08,-0.01,0.97,0.1,0.03,1.2,-31.98,115.83
2022/5/1,2:43:37,9697.79,-5126.91,-6920266.5,23763170,0.38,-6920332.5,23763204,0.38,-0.12,-0.08,1,0.01,-0.01,1.04,-31.98,115.83
2022/5/1,2:43:38,9695.64,-5124.96,-6920266.5,23763170,0.72,-6920332.5,23763204,0.72,-0.26,-0.09,1.04,-0.02,-0.16,0.7,-31.98,115.83
2022/5/1,2:43:39,9694.9,-5125.2,-6920266.5,23763170,0.72,-6920332.5,23763204,0.72,0.01,0.21,0.91,0.3,0.12,1.16,-31.98,115.83
2022/5/1,2:43:40,9690.28,-5122.82,-6920266.5,23763170,0.46,-6920332.5,23763204,0.46,-0.13,0.09,0.86,0.2,-0.02,0.45,-31.98,115.83
2022/5/1,2:43:41,9689.41,-5120.75,-6920266.5,23763170,0.46,-6920332.5,23763204,0.46,-0.11,-0.01,0.96,0.09,0.01,0.73,-31.98,115.83
2022/5/1,2:43:42,9685.01,-5120.04,-6920266.5,23763170,0.46,-6920332.5,23763204,0.46,-0.05,0.13,0.92,0.23,0.05,0.99,-31.98,115.83
2022/5/1,2:43:43,9683.67,-5119.09,-6920266.5,23763170,0.46,-6920332.5,23763204,0.46,-0.18,0.07,0.97,0.16,-0.06,0.65,-31.98,115.83
2022/5/1,2:43:44,9679.8,-5117.37,-6920266.5,23763170,0.85,-6920332,23763204,0.85,-0.12,0.16,0.95,0.25,-0.01,0.83,-31.98,115.83
2022/5/1,2:43:45,9677.9,-5117.78,-6920266.5,23763170,1.15,-6920332,23763204,1.15,-0.09,-0.04,1.07,0.06,0.01,1.13,-31.98,115.83
2022/5/1,2:43:46,9676.1,-5115.38,-6920266.5,23763170,1.15,-6920332,23763204,1.15,-0.14,0.1,1.04,0.19,-0.03,1.25,-31.98,115.83
2022/5/1,2:43:47,9672.38,-5114.5,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.1,0.06,1.04,0.15,0.02,1.19,-31.98,115.83
2022/5/1,2:43:48,9671.14,-5115.2,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.05,0.18,0.91,0.28,0.07,1.35,-31.98,115.83
2022/5/1,2:43:49,9667.74,-5113.04,-6920267,23763170,1.32,-6920332.5,23763204,1.32,0.02,0.19,1.02,0.26,0.12,1.26,-31.98,115.83
2022/5/1,2:43:50,9665.96,-5111.6,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.11,-0.2,1.1,-0.11,0,1.32,-31.98,115.83
2022/5/1,2:43:51,9664.02,-5111.57,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.07,0.3,1,0.33,0.05,1.2,-31.98,115.83
2022/5/1,2:43:52,9661,-5109.86,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.14,0.13,1,0.2,-0.01,1.21,-31.98,115.83
2022/5/1,2:43:53,9659.52,-5109.41,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.05,0.08,0.87,0.19,0.07,1.84,-31.98,115.83
2022/5/1,2:43:54,9656.23,-5108.67,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.1,0.07,0.95,0.2,0.03,1.58,-31.98,115.83
2022/5/1,2:43:55,9654.83,-5105.38,-6920267,23763170,1.32,-6920332.5,23763204,1.32,-0.18,-0.19,1.06,-0.11,-0.04,1.83,-31.98,115.83
